,class,image_path,name,xmax,xmin,ymax,ymin
1461,4,a79fe66b41cbb7ea6156d792c166fe64.jpg,CONSTRUCTION_ROAD,192,192,192,192
1462,2,0f87afa3e367f6bfaec029dea3f6d528.jpg,POTHOLES,192,192,192,192
1463,3,483f232345f89b3e2451b0d28a5a5c10.jpg,GARBAGE,192,192,192,192
1464,7,f02a1a2c62bd152f48b7345625f5651d.jpg,BAD_BILLBOARD,192,192,192,192
1465,9,0227544122e5836bbeeef642241a81c2.jpg,CLUTTER_SIDEWALK,192,192,192,192
1466,3,901209d8aab9ccb3e71d302ce4a56d63.jpg,GARBAGE,192,192,192,192
1467,3,73749d583f94c3594f4b104ec409aad2.jpg,GARBAGE,192,192,192,192
1468,9,45edc468fa8da270b72c43e14cac0197.jpg,CLUTTER_SIDEWALK,192,192,192,192
1469,4,734bd8217c64094e8d70a0d19782fa3a.jpg,CONSTRUCTION_ROAD,192,192,192,192
1470,3,88622364b610cea45d5cc41631d1cf2b.jpg,GARBAGE,192,192,192,192
1471,3,b73ea7c87a6f9528edd1c81522726d3b.jpg,GARBAGE,192,192,192,192
1472,3,55423c2d1b593e9ff2c402b42d7b3702.jpg,GARBAGE,192,192,192,192
1473,3,643ba9db15edc596e8115c4467de6340.jpg,GARBAGE,192,192,192,192
1474,9,893264695e7ae98e5c24640fec730207.jpg,CLUTTER_SIDEWALK,192,192,192,192
1475,9,e4320775805f6679c8e69ab73df2eebb.jpg,CLUTTER_SIDEWALK,192,192,192,192
1476,9,8a3c28e36fe5fd50bb35c8b360785124.jpg,CLUTTER_SIDEWALK,192,192,192,192
1477,2,0e04b306f2471979e824c6b4b34763b0.jpg,POTHOLES,192,192,192,192
1478,3,f48ae52f06f8075c628e6a438e93426f.jpg,GARBAGE,192,192,192,192
1479,7,8e30163153538aa250afb9b628346dc7.jpg,BAD_BILLBOARD,192,192,192,192
1480,2,42f7ed6fe6eb1fa5062c00649884bcef.jpg,POTHOLES,192,192,192,192
1481,4,261d08d41b2c88b3f89dc3ad3705797a.jpg,CONSTRUCTION_ROAD,192,192,192,192
1482,3,7c5166df678ccca830e7dd7f2c552884.jpg,GARBAGE,192,192,192,192
1483,3,1bba7132cf5d1214c80e2ea5d8f3f285.jpg,GARBAGE,192,192,192,192
1484,3,6aaaa1df559932779cffe709b965b1da.jpg,GARBAGE,192,192,192,192
1485,3,94bf40c9c194853f01ec61ba2df18c5a.jpg,GARBAGE,192,192,192,192
1486,7,78e444cc8bddec08ddf1e9aa60be523f.jpg,BAD_BILLBOARD,192,192,192,192
1487,5,333bf5251c17c3f76fc7e837477bbc8f.jpg,BROKEN_SIGNAGE,192,192,192,192
1488,9,e6fc8504bdfa7b5df0193bb64fb2c8b9.jpg,CLUTTER_SIDEWALK,192,192,192,192
1489,3,67d071dd8b5c3f2ec11a61a681e5ca62.jpg,GARBAGE,192,192,192,192
1490,2,a5745fa85aecf8c0e168a920c68fd1ad.jpg,POTHOLES,192,192,192,192
1491,3,95ab783c0e3afe9a9db86bdd7406eca1.jpg,GARBAGE,192,192,192,192
1492,3,bd743c3c8b0de24ab2e43c8167e9645a.jpg,GARBAGE,192,192,192,192
1493,3,71c126be20c8e5fe7480962b3bca186d.jpg,GARBAGE,192,192,192,192
1494,3,8fcf3f10c88e59cb5a9a4863aba07f50.jpg,GARBAGE,192,192,192,192
1495,9,b095105687888c7927cefc999f28ca7b.jpg,CLUTTER_SIDEWALK,192,192,192,192
1496,0,6714efa643679e3775d14f8efd122db1.jpg,GRAFFITI,192,192,192,192
1497,3,0ffc2cba58a51ff379d536a6ec8e7664.jpg,GARBAGE,192,192,192,192
1498,2,6793e434a5dedcfd002e132e104d2b2a.jpg,POTHOLES,192,192,192,192
1499,3,b5ef7a68d66fcafe546de80372b0dc8f.jpg,GARBAGE,192,192,192,192
1500,8,4b987ac4217b65af2c60cbd1744a7df1.jpg,SAND_ON_ROAD,192,192,192,192
1501,9,37e9a2281d704437944feafc9f7d5f12.jpg,CLUTTER_SIDEWALK,192,192,192,192
1502,7,cc0a2b951712494758072ef4d67d9cbd.jpg,BAD_BILLBOARD,192,192,192,192
1503,3,a192f783740516028b4911d262d14bc7.jpg,GARBAGE,192,192,192,192
1504,2,df7b0b7e7166c9c75a95f03a9ad39fd4.jpg,POTHOLES,192,192,192,192
1505,3,fb2fb9aa238182ad79651903a8ba12d4.jpg,GARBAGE,192,192,192,192
1506,4,4e5767a0d39f2a65e7e8de1969472a31.jpg,CONSTRUCTION_ROAD,192,192,192,192
1507,3,46627c685bb829f53679987362f975be.jpg,GARBAGE,192,192,192,192
1508,9,6d5503356126134b083f9281274d88bf.jpg,CLUTTER_SIDEWALK,192,192,192,192
1509,4,1fd75fe1770155da6a27a4c98b32186d.jpg,CONSTRUCTION_ROAD,192,192,192,192
1510,3,48b81c53c794b56d7754e76327364453.jpg,GARBAGE,192,192,192,192
1511,9,d7bde89ce76f78e23571999a6d2f80dc.jpg,CLUTTER_SIDEWALK,192,192,192,192
1512,7,34a8e14fa87d97526a322c54966e6d06.jpg,BAD_BILLBOARD,192,192,192,192
1513,3,f83ee337e61b9b1f382697339241e368.jpg,GARBAGE,192,192,192,192
1514,3,569dbd3553b269e84c68b2770352f7ed.jpg,GARBAGE,192,192,192,192
1515,4,c310ba40f5341ebd134bf014e9cd3db2.jpg,CONSTRUCTION_ROAD,192,192,192,192
1516,3,37db2e93eae009c53ce7e9f2b7ed89dd.jpg,GARBAGE,192,192,192,192
1517,4,bc1811e696612160bcfe0176913c1312.jpg,CONSTRUCTION_ROAD,192,192,192,192
1518,3,fb23e0a8865099d9f1ef2e8e297fdecc.jpg,GARBAGE,192,192,192,192
1519,4,6c0378f4b1e32b24e54104097c7e620a.jpg,CONSTRUCTION_ROAD,192,192,192,192
1520,3,023635a9e76f3c09d07824e19ee83d37.jpg,GARBAGE,192,192,192,192
1521,3,5cd3d8da828117dc2e321933099bfeeb.jpg,GARBAGE,192,192,192,192
1522,7,012b49cf858552511458c440199ed082.jpg,BAD_BILLBOARD,192,192,192,192
1523,3,db8129fa0b9f60020d45eaebbf1caf08.jpg,GARBAGE,192,192,192,192
1524,0,dc732f968b41b7fd9d619299fd413568.jpg,GRAFFITI,192,192,192,192
1525,7,aef64c26de1de144457c3606d7f6a62e.jpg,BAD_BILLBOARD,192,192,192,192
1526,3,7564ab4d3af931ed40d97bf07ad5dde2.jpg,GARBAGE,192,192,192,192
1527,3,f80a3470f971f7f5085719017cca38ba.jpg,GARBAGE,192,192,192,192
1528,2,1e3d69a589547061d343592cd3e9a36f.jpg,POTHOLES,192,192,192,192
1529,7,79edaf5b0cd4df315b498409cb8a2132.jpg,BAD_BILLBOARD,192,192,192,192
1530,4,96e63d7ee21c8716b750fc15aecd8634.jpg,CONSTRUCTION_ROAD,192,192,192,192
1531,3,156c5c34442baea2f6fe56728b19e08f.jpg,GARBAGE,192,192,192,192
1532,3,302de87440527521d5585f5ba25eb9c2.jpg,GARBAGE,192,192,192,192
1533,3,a6b0c1b57eb3433e94f22f81008702e0.jpg,GARBAGE,192,192,192,192
1534,3,674b5212410d51ddf94285abfecc49f6.jpg,GARBAGE,192,192,192,192
1535,3,d7f6199b234c64c325a3599ca6ae7893.jpg,GARBAGE,192,192,192,192
1536,3,d55c7afa94001f90a0acc8e57c85dd0e.jpg,GARBAGE,192,192,192,192
1537,3,3eabcefb03560f361cc8a9da3634c970.jpg,GARBAGE,192,192,192,192
1538,3,fc8a654e7752ffed897c783608e77a70.jpg,GARBAGE,192,192,192,192
1539,2,37acd96e127d46cbab7dc19676895ea3.jpg,POTHOLES,192,192,192,192
1540,3,7170728750a9b10dece92e13736d6856.jpg,GARBAGE,192,192,192,192
1541,2,ebc58563647f5a02849adecd44b75406.jpg,POTHOLES,192,192,192,192
1542,9,ece3584ebc6aa510538afababc6425ed.jpg,CLUTTER_SIDEWALK,192,192,192,192
1543,4,2f6dda045ce480187fb9c70be884b0fc.jpg,CONSTRUCTION_ROAD,192,192,192,192
1544,0,8f3cb1be7a3bd3a8ed35e85fc64dbc23.jpg,GRAFFITI,192,192,192,192
1545,7,afa16b8584f23b5875d0b74a5cbd3fa4.jpg,BAD_BILLBOARD,192,192,192,192
1546,2,ce187ad9601143de21bc28e41bc703aa.jpg,POTHOLES,192,192,192,192
1547,9,d74a18aa052de6f9d38fe82e6b6ecf21.jpg,CLUTTER_SIDEWALK,192,192,192,192
1548,3,aea3448c3c4ef8addd6d73861cc70adb.jpg,GARBAGE,192,192,192,192
1549,4,c31b5b9130ad2ecdfd2bf6719447364b.jpg,CONSTRUCTION_ROAD,192,192,192,192
1550,9,a608294e59a98ddb94f20d3ba526d0fb.jpg,CLUTTER_SIDEWALK,192,192,192,192
1551,3,16cafbdc9edfa45a7688e1be2c49f36a.jpg,GARBAGE,192,192,192,192
1552,4,e34ed775505802b53156855a07f8117f.jpg,CONSTRUCTION_ROAD,192,192,192,192
1553,7,db9c0024c55e91b2e1edc6b34644bd27.jpg,BAD_BILLBOARD,192,192,192,192
1554,9,6169a8279811a72e8e18bd0abb928b19.jpg,CLUTTER_SIDEWALK,192,192,192,192
1555,3,87e1463f0d2af1b9609cf91e5e34b990.jpg,GARBAGE,192,192,192,192
1556,8,dbc0a92ec5a9b84da5b48c534d187eb2.jpg,SAND_ON_ROAD,192,192,192,192
1557,9,e68fd41c55d0bc06374443e326654925.jpg,CLUTTER_SIDEWALK,192,192,192,192
1558,9,983acc70bf2f0293a458197484c9be17.jpg,CLUTTER_SIDEWALK,192,192,192,192
1559,7,a82c3385d7a5de8010f645d681f5e6bb.jpg,BAD_BILLBOARD,192,192,192,192
1560,4,7e4d5830871b293a0ab4494b04976f52.jpg,CONSTRUCTION_ROAD,192,192,192,192
1561,3,6c75802d63c1743aa9ca9b007ddc350b.jpg,GARBAGE,192,192,192,192
1562,4,9ebfbd7a40814fcfa0557b59bf2b3452.jpg,CONSTRUCTION_ROAD,192,192,192,192
1563,3,ce0b41cfd395a83ef9dd9e5b1a534567.jpg,GARBAGE,192,192,192,192
1564,9,a84aa305eeec1bd63cc8ce5bf1375715.jpg,CLUTTER_SIDEWALK,192,192,192,192
1565,3,60e7fdc3001099cca3d5ecad5a861f01.jpg,GARBAGE,192,192,192,192
1566,9,b7b4465c0718205725a324ac0d948669.jpg,CLUTTER_SIDEWALK,192,192,192,192
1567,3,0bd806a66f1d4e4302b354c34baca077.jpg,GARBAGE,192,192,192,192
1568,4,d35f371c4deebd4fa21fe23ac26a145c.jpg,CONSTRUCTION_ROAD,192,192,192,192
1569,3,f210e25205591e745c339c785e6fddfa.jpg,GARBAGE,192,192,192,192
1570,3,e65982f1b170f62f98b27fe8cdf1e024.jpg,GARBAGE,192,192,192,192
1571,3,4663660946ff1c68df467310757e3aa9.jpg,GARBAGE,192,192,192,192
1572,3,66e2f8d6bb8ae4d2c755236ea83a9692.jpg,GARBAGE,192,192,192,192
1573,3,13107841709fe9b7851ba69f1d7f51b7.jpg,GARBAGE,192,192,192,192
1574,4,54adb18cb2118c3b05e552269540e8e4.jpg,CONSTRUCTION_ROAD,192,192,192,192
1575,3,52fe0979f055856b06c61cb028ca30e5.jpg,GARBAGE,192,192,192,192
1576,7,53615e0a68534feec307306211cbf235.jpg,BAD_BILLBOARD,192,192,192,192
1577,0,360aed5df4c3a0cc7f95a97718671231.jpg,GRAFFITI,192,192,192,192
1578,3,d28475d922181c3c29b70fe66d5b9211.jpg,GARBAGE,192,192,192,192
1579,4,e5a49ca7a6e223e046610e6ffa003a31.jpg,CONSTRUCTION_ROAD,192,192,192,192
1580,4,876e7277e3fb83d8f87a201c2f25ccb6.jpg,CONSTRUCTION_ROAD,192,192,192,192
1581,3,6977a44c296653f9810943a23a754354.jpg,GARBAGE,192,192,192,192
1582,3,042f80a731d4d907f4f2eeab1e309efc.jpg,GARBAGE,192,192,192,192
1583,2,7480ce716e5dce7f81e287f71d408d63.jpg,POTHOLES,192,192,192,192
1584,7,75e8cf58815dbdd0e0428af594c06281.jpg,BAD_BILLBOARD,192,192,192,192
1585,8,282042474a99423d65945f00f557ab0e.jpg,SAND_ON_ROAD,192,192,192,192
1586,9,578c823c71a55e03da9a4c8395f768ec.jpg,CLUTTER_SIDEWALK,192,192,192,192
1587,3,c9e9432901fbdcd3c78a74b542ea82d8.jpg,GARBAGE,192,192,192,192
1588,3,ace6aa6c1a1f33a5b6ffdbe258701381.jpg,GARBAGE,192,192,192,192
1589,3,53459508a6f29ae530a6f4466ac83b98.jpg,GARBAGE,192,192,192,192
1590,3,0e2324da2900dcdf1ec81b35aca6b8ae.jpg,GARBAGE,192,192,192,192
1591,3,bc9dc7f43662a1831b0261b952625f90.jpg,GARBAGE,192,192,192,192
1592,2,abbb06322c318153ce42cd678e15873c.jpg,POTHOLES,192,192,192,192
1593,2,a76f4823e9b96ea01c8df6103484c39c.jpg,POTHOLES,192,192,192,192
1594,9,3878eee7e16d75de50887af2e95aa92d.jpg,CLUTTER_SIDEWALK,192,192,192,192
1595,7,a8fb82043adc0d99b441e5233bbc7542.jpg,BAD_BILLBOARD,192,192,192,192
1596,3,9b0c9cae6c6c1bb7966db87bca111fc0.jpg,GARBAGE,192,192,192,192
1597,3,3080da28fa19bdaa571e796e910d61a2.jpg,GARBAGE,192,192,192,192
1598,4,dcee0cf9016e571218ed42fcd3f8bf96.jpg,CONSTRUCTION_ROAD,192,192,192,192
1599,3,b9246e0dc0d0e717c4bfa076e1dca41d.jpg,GARBAGE,192,192,192,192
1600,3,be52aa6df1a41b690444c6fa2d54ae13.jpg,GARBAGE,192,192,192,192
1601,3,c1324e9864f53947a1ead61eaa282c10.jpg,GARBAGE,192,192,192,192
1602,7,e90fa3a8fe08d83c0ea88653025e80de.jpg,BAD_BILLBOARD,192,192,192,192
1603,4,6691ba27d543ebf79fff1147a72c998d.jpg,CONSTRUCTION_ROAD,192,192,192,192
1604,0,a46e62dc7d6408572c55357d074c7ef8.jpg,GRAFFITI,192,192,192,192
1605,4,6c38f9d6d40dfef7fa62b872bb7fdcb1.jpg,CONSTRUCTION_ROAD,192,192,192,192
1606,4,22f44160adf8eeee3ea666ee10c2634b.jpg,CONSTRUCTION_ROAD,192,192,192,192
1607,4,c3aa05bb138ed926933a98066783bcbe.jpg,CONSTRUCTION_ROAD,192,192,192,192
1608,3,62a892d213b03f3e9abdb0c17547cac3.jpg,GARBAGE,192,192,192,192
1609,8,2ba3ee00bb61b0ed08b59f190c6b4bf5.jpg,SAND_ON_ROAD,192,192,192,192
1610,2,2d84f0d96c27294c8529bc67e3db75f6.jpg,POTHOLES,192,192,192,192
1611,3,fb96ea9e80248aadc632a18a27876491.jpg,GARBAGE,192,192,192,192
1612,9,5b86535f9f6b4f425291368a50fad5ee.jpg,CLUTTER_SIDEWALK,192,192,192,192
1613,3,d11bf5a18f67f558229f701b5f3a713b.jpg,GARBAGE,192,192,192,192
1614,3,f25241460438e69d13da4e76bdd0e66e.jpg,GARBAGE,192,192,192,192
1615,3,244992e77df54aec93d4b8cb10fe5f50.jpg,GARBAGE,192,192,192,192
1616,4,818c7b3c9fd610cda6d507b07f621449.jpg,CONSTRUCTION_ROAD,192,192,192,192
1617,7,6da17b2bc0057a7b1e211790fedacc77.jpg,BAD_BILLBOARD,192,192,192,192
1618,3,2a9aa56b8d7db093a0f97da81940b4bf.jpg,GARBAGE,192,192,192,192
1619,4,abedee28914370242a01e531aa9cf84e.jpg,CONSTRUCTION_ROAD,192,192,192,192
1620,3,6f89918487fa30edf85401c9fbf0561e.jpg,GARBAGE,192,192,192,192
1621,4,bf40346e85a39919e42a7b718b01cfb1.jpg,CONSTRUCTION_ROAD,192,192,192,192
1622,1,dbf7d937651a211428de13d440848913.jpg,FADED_SIGNAGE,192,192,192,192
1623,4,fe250f3ebe247fca8c2bda6cbba34f93.jpg,CONSTRUCTION_ROAD,192,192,192,192
1624,3,40f34446c449402c0806671313981836.jpg,GARBAGE,192,192,192,192
1625,9,f5d29cf7a0f6ba43afffcf18bfa94e4c.jpg,CLUTTER_SIDEWALK,192,192,192,192
1626,3,92244ca6bedc890411215db52f6f0a07.jpg,GARBAGE,192,192,192,192
1627,2,92d7fc644c68f6d9b40b43ba7c7341e0.jpg,POTHOLES,192,192,192,192
1628,7,ee4ffc53651c4f4313488d87e56a4d72.jpg,BAD_BILLBOARD,192,192,192,192
1629,3,817dd1d4ad113a3d2f66fe648cfcd900.jpg,GARBAGE,192,192,192,192
1630,3,d67fdbe62a209e3b1b59e531bdfd9150.jpg,GARBAGE,192,192,192,192
1631,3,8c77474984b0ce91f15f9dd4e8842a4f.jpg,GARBAGE,192,192,192,192
1632,3,d611c4d190405755b62fa83f7506786c.jpg,GARBAGE,192,192,192,192
1633,7,00df7d46d661eba176ccc167f2763585.jpg,BAD_BILLBOARD,192,192,192,192
1634,3,036c656e46e541468e016e6430be74e5.jpg,GARBAGE,192,192,192,192
1635,3,c6683ab773ae81ba17840a56c7ca393f.jpg,GARBAGE,192,192,192,192
1636,3,e0238ee8ef2e62a37835df1be5f4f523.jpg,GARBAGE,192,192,192,192
1637,3,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,192,192,192,192
1638,3,0ec9656d431a711a03afd1c601d0fce0.jpg,GARBAGE,192,192,192,192
1639,4,1b0c84dee3136e2417c27ad522922cf3.jpg,CONSTRUCTION_ROAD,192,192,192,192
1640,9,3f612ae5456dbf751a1ed297358a6a76.jpg,CLUTTER_SIDEWALK,192,192,192,192
1641,2,a40b934ebb8177ae2fe7bdca93911fd7.jpg,POTHOLES,192,192,192,192
1642,3,e69c62a682f4dbec3f2c5c60859774ca.jpg,GARBAGE,192,192,192,192
1643,2,dc1f8d848e770fb14ffed72ace4df1c8.jpg,POTHOLES,192,192,192,192
1644,3,675afaf1c9b09807d8d0e694445dc55a.jpg,GARBAGE,192,192,192,192
1645,3,c2222f366ffa64335fdffeeba21f8ca9.jpg,GARBAGE,192,192,192,192
1646,2,2b5809dcc4c9e27e8c9fca66b0f4b63f.jpg,POTHOLES,192,192,192,192
1647,0,0b7b1672c6bed5a7e2f1a5618787c6f0.jpg,GRAFFITI,192,192,192,192
1648,3,eed1d2bd4bd97e8afdbd98ce1540bc16.jpg,GARBAGE,192,192,192,192
1649,7,677229d0ba47cfa621a7f5b843b24dd6.jpg,BAD_BILLBOARD,192,192,192,192
1650,3,0b4e39c1e1cd3780a8e74403b50aadae.jpg,GARBAGE,192,192,192,192
1651,7,89b2dbc2a47f5a1f9efeae44288f26bd.jpg,BAD_BILLBOARD,192,192,192,192
1652,3,2d2b939fc3ca6ee7de21a05c9118421a.jpg,GARBAGE,192,192,192,192
1653,2,98653205a8c5c46c4a55f2e9f5d1d961.jpg,POTHOLES,192,192,192,192
1654,3,8d7ec11a15a461a5b1ec26720755e73f.jpg,GARBAGE,192,192,192,192
1655,3,16cbf47036c5c12cd55f921594f26d1e.jpg,GARBAGE,192,192,192,192
1656,7,4a3ce218192a70f1476ebb225407867b.jpg,BAD_BILLBOARD,192,192,192,192
1657,3,3a26dfa41bc55045d7328abb4aa053a0.jpg,GARBAGE,192,192,192,192
1658,2,5239f84541aa60064fee1affa911f968.jpg,POTHOLES,192,192,192,192
1659,9,5646e9106bd4cb9a4c91a472c90489b4.jpg,CLUTTER_SIDEWALK,192,192,192,192
1660,4,3dc3d7bb743e354baa0dbf8460b98b56.jpg,CONSTRUCTION_ROAD,192,192,192,192
1661,2,5cd1ef806f8c66e7851c065a098af01b.jpg,POTHOLES,192,192,192,192
1662,3,b2f70a0e70ed4e56157b2405a3dd4ccb.jpg,GARBAGE,192,192,192,192
1663,7,fa8a8ae14ae8eb90c06501fcfcd548c2.jpg,BAD_BILLBOARD,192,192,192,192
1664,3,2158400c05b1a8801b35e9139309883a.jpg,GARBAGE,192,192,192,192
1665,9,d8d3013b286845ca2e7bf19c257126de.jpg,CLUTTER_SIDEWALK,192,192,192,192
1666,2,4d6533d18997c2ffa834d8378a85431a.jpg,POTHOLES,192,192,192,192
1667,3,ac79a71117fd2b1fc44c4cc08b486e0b.jpg,GARBAGE,192,192,192,192
1668,4,7e5ef2405b8bc8a092439f1b6467dfdb.jpg,CONSTRUCTION_ROAD,192,192,192,192
1669,3,ed7daca8d33bc593ef85d26abcfdcdbc.jpg,GARBAGE,192,192,192,192
1670,2,f01777d4173458fce92cdfb02ff872c8.jpg,POTHOLES,192,192,192,192
1671,3,1288bb76e741271c7e89582a6b533d47.jpg,GARBAGE,192,192,192,192
1672,3,ef25792c2e5d6ab7fb2460a972991e2a.jpg,GARBAGE,192,192,192,192
1673,9,4bf7d261f1ebfe22588dd887d86f477a.jpg,CLUTTER_SIDEWALK,192,192,192,192
1674,3,dc2c6e700763cc563a07f21b3f27d20c.jpg,GARBAGE,192,192,192,192
1675,7,c54995944c49b9a4ebadb6b2d0453201.jpg,BAD_BILLBOARD,192,192,192,192
1676,2,9a183320d438e6df6756b9a6e52a231c.jpg,POTHOLES,192,192,192,192
1677,3,7306fc5f03b6c20d35256578b6e22b15.jpg,GARBAGE,192,192,192,192
1678,10,b2e7ad6e4ab2d5affac899d257456a23.jpg,UNKEPT_FACADE,192,192,192,192
1679,3,239b99c2a0fca1f9cfa799a5c7cee507.jpg,GARBAGE,192,192,192,192
1680,3,728bc83d1883b621b056ba381e1382f8.jpg,GARBAGE,192,192,192,192
1681,7,15180189864f64fee5d039a7d7a98403.jpg,BAD_BILLBOARD,192,192,192,192
1682,7,32c0a6b51f90425e5949c4e4f4a20b63.jpg,BAD_BILLBOARD,192,192,192,192
1683,7,3df2b9655ecb6a7255ba971ec4c98ab3.jpg,BAD_BILLBOARD,192,192,192,192
1684,2,e70dcb33a8219356dd5a0841ead181d8.jpg,POTHOLES,192,192,192,192
1685,3,075619baa6e9c22e4955dd5c97f3b97c.jpg,GARBAGE,192,192,192,192
1686,0,6c114914cb336bf22cd508376fba9882.jpg,GRAFFITI,192,192,192,192
1687,3,43b8df1f686c5b9b1faed1a57c32b163.jpg,GARBAGE,192,192,192,192
1688,7,8ee3d9ae87f18e737fbab5c356f424ef.jpg,BAD_BILLBOARD,192,192,192,192
1689,3,ffec05b841277940e40de657722e6892.jpg,GARBAGE,192,192,192,192
1690,3,7a4a9ff886cf5e0db14454ddb6a74570.jpg,GARBAGE,192,192,192,192
1691,3,7d528fd428c09ce1c0bcff97a005ae00.jpg,GARBAGE,192,192,192,192
1692,7,2a3cb5400f28690d19350cca673411ba.jpg,BAD_BILLBOARD,192,192,192,192
1693,8,05c430b123cc07cfc838d7d06b210b4f.jpg,SAND_ON_ROAD,192,192,192,192
1694,2,9bcf2de3e6b8eac0e1958af35c2c8933.jpg,POTHOLES,192,192,192,192
1695,4,97b5d8c1ce6eb1981ea7dd1ec6a19b44.jpg,CONSTRUCTION_ROAD,192,192,192,192
1696,2,0949e28602a56a039abcdf6d2d3c366c.jpg,POTHOLES,192,192,192,192
1697,8,ad73024702a86ceac35ae439097fd6ac.jpg,SAND_ON_ROAD,192,192,192,192
1698,4,07ac825d3a69c02ba4e66f93a1d24229.jpg,CONSTRUCTION_ROAD,192,192,192,192
1699,3,2c783e673228bda903f4b9cf518a2599.jpg,GARBAGE,192,192,192,192
1700,2,172ebef5bbbbc2f47cf520cbc67e72dc.jpg,POTHOLES,192,192,192,192
1701,4,cbf698696830be6deffac683379f5f1f.jpg,CONSTRUCTION_ROAD,192,192,192,192
1702,8,9b126e611fc34757f48131fae424f97e.jpg,SAND_ON_ROAD,192,192,192,192
1703,3,87f2e36c8bcd3472b0eb6f71a468f068.jpg,GARBAGE,192,192,192,192
1704,0,8c67378ce4fd2b4ea98655832a02155e.jpg,GRAFFITI,192,192,192,192
1705,3,70dbd9f414f744f1772d91e7fa502cee.jpg,GARBAGE,192,192,192,192
1706,9,158288f79471a58a996533d845dcd04e.jpg,CLUTTER_SIDEWALK,192,192,192,192
1707,2,c73d8f307b08cc2dfc66283dd6cd26de.jpg,POTHOLES,192,192,192,192
1708,3,ff22fbd2212505b594b65615746d2729.jpg,GARBAGE,192,192,192,192
1709,0,21a412f422032d6e39ed56a12d4c6f2c.jpg,GRAFFITI,192,192,192,192
1710,4,a0de100056b3ee8efef6df1681a9a9e8.jpg,CONSTRUCTION_ROAD,192,192,192,192
1711,3,9324e16517d72bd47b56374c7169a4a6.jpg,GARBAGE,192,192,192,192
1712,9,c1ebecf337686e74c070ef7473d9df50.jpg,CLUTTER_SIDEWALK,192,192,192,192
1713,3,fc13cf0c55532192e049aaca6cb386d6.jpg,GARBAGE,192,192,192,192
1714,3,8bdfad85b349f188a0b13e0ac07303d5.jpg,GARBAGE,192,192,192,192
1715,7,80c20797913b2e429bc9634799f6298c.jpg,BAD_BILLBOARD,192,192,192,192
1716,3,3bb11f9e8af87a0b5a11afa319d7942c.jpg,GARBAGE,192,192,192,192
1717,2,39acda862f5037830953db83eb0669f3.jpg,POTHOLES,192,192,192,192
1718,7,3dfc746373364129f8283edd684ce3be.jpg,BAD_BILLBOARD,192,192,192,192
1719,7,3960614f4f5edb0bfd380ddac805d2db.jpg,BAD_BILLBOARD,192,192,192,192
1720,4,f3021b5c8f15ae3193ab2513fad348b6.jpg,CONSTRUCTION_ROAD,192,192,192,192
1721,0,03ccdbd49e929e1b2eb60dce6a843e54.jpg,GRAFFITI,192,192,192,192
1722,9,0f8c35a29c307f35b938ab2147c62602.jpg,CLUTTER_SIDEWALK,192,192,192,192
1723,2,535964d65307f9667d464f504341442d.jpg,POTHOLES,192,192,192,192
1724,3,582f1b11f09182b3c2def85e8553d622.jpg,GARBAGE,192,192,192,192
1725,7,3d9ae21e377fc158cbca5abe315bd531.jpg,BAD_BILLBOARD,192,192,192,192
1726,4,d32274a7d624001f1b2b09a71c2d6911.jpg,CONSTRUCTION_ROAD,192,192,192,192
1727,7,750f51dd1dae4a45f33e621abf7d42ba.jpg,BAD_BILLBOARD,192,192,192,192
1728,4,c023d2cb497f608e54582f9b9071f219.jpg,CONSTRUCTION_ROAD,192,192,192,192
1729,3,acda4d2b293ce75cd0122787f3f3e9e1.jpg,GARBAGE,192,192,192,192
1730,4,16ec58f79c8bed9cfe0628c1739000c5.jpg,CONSTRUCTION_ROAD,192,192,192,192
1731,7,51dedf7006aa2552f1e509d297375c78.jpg,BAD_BILLBOARD,192,192,192,192
1732,7,a4e51fb1939651153b018dd1de061afb.jpg,BAD_BILLBOARD,192,192,192,192
1733,3,c71f7d0aca3fb8ec688138679f04f58e.jpg,GARBAGE,192,192,192,192
1734,9,a27c84afca525928df0b7913239b3008.jpg,CLUTTER_SIDEWALK,192,192,192,192
1735,3,e35a7030e3535d4e94a8a159e4e44529.jpg,GARBAGE,192,192,192,192
1736,7,10cbc28a28299dac6f0f179cb0b55349.jpg,BAD_BILLBOARD,192,192,192,192
1737,3,3fae47f3d50bdba8ed3a31177a8376f4.jpg,GARBAGE,192,192,192,192
1738,7,990a3f6913ec6e6ac13d3b9f68e653f9.jpg,BAD_BILLBOARD,192,192,192,192
1739,7,d71f903888b6fd014448cc1790305a30.jpg,BAD_BILLBOARD,192,192,192,192
1740,3,e99220c7c524150dd03cffcff9b6456d.jpg,GARBAGE,192,192,192,192
1741,3,83ec4e4e806c562ef27075a64004bac7.jpg,GARBAGE,192,192,192,192
1742,1,101a891fda63b45ecf019e56cb1bc465.jpg,FADED_SIGNAGE,192,192,192,192
1743,3,aae67919ecc554ddc32dbd0eb1392cb5.jpg,GARBAGE,192,192,192,192
1744,3,27c6ec7f9642bdd80a5e349c42131660.jpg,GARBAGE,192,192,192,192
1745,2,970ae101fc13743cd3926eaf01b72d52.jpg,POTHOLES,192,192,192,192
1746,8,847859ad0d02d09349063560c32cdb82.jpg,SAND_ON_ROAD,192,192,192,192
